983|983|2021-11-20-09:43:30.8304213-05:00
420|420|2021-11-20-09:43:30.8304349-05:00
983|983|2021-11-20-09:43:30.8304488-05:00
238|238|2021-11-20-09:43:30.8304629-05:00
983|983|2021-11-20-09:43:30.8304767-05:00
686|686|2021-11-20-09:43:30.8304900-05:00
983|983|2021-11-20-09:43:30.8305031-05:00
983|983|2021-11-20-09:43:30.8305161-05:00
320|320|2021-11-20-09:43:30.8305345-05:00
735|735|2021-11-20-09:43:30.8305477-05:00
883|883|2021-11-20-09:43:30.8305608-05:00
763|763|2021-11-20-09:43:30.8305745-05:00
579|579|2021-11-20-09:43:30.8305891-05:00
982|982|2021-11-20-09:43:30.8306022-05:00
982|982|2021-11-20-09:43:30.8306162-05:00
983|983|2021-11-20-09:43:30.8306295-05:00
983|983|2021-11-20-09:43:30.8306428-05:00
746|746|2021-11-20-09:43:30.8306553-05:00
983|983|2021-11-20-09:43:30.8306679-05:00
983|983|2021-11-20-09:43:30.8306927-05:00
985|985|2021-11-20-09:43:30.8307078-05:00
664|664|2021-11-20-09:43:30.8307216-05:00
983|983|2021-11-20-09:43:30.8307355-05:00
14|14|2021-11-20-09:43:30.8307488-05:00
985|985|2021-11-20-09:43:30.8307627-05:00
923|923|2021-11-20-09:43:30.8307762-05:00
983|983|2021-11-20-09:43:30.8307887-05:00
983|983|2021-11-20-09:43:30.8308011-05:00
985|985|2021-11-20-09:43:30.8308141-05:00
987|987|2021-11-20-09:43:30.8308416-05:00
176|176|2021-11-20-09:43:30.8308654-05:00
245|245|2021-11-20-09:43:30.8308795-05:00
668|668|2021-11-20-09:43:30.8308930-05:00
985|985|2021-11-20-09:43:30.8309066-05:00
985|985|2021-11-20-09:43:30.8309207-05:00
727|727|2021-11-20-09:43:30.8309351-05:00
693|693|2021-11-20-09:43:30.8309486-05:00
983|983|2021-11-20-09:43:30.8309626-05:00
983|983|2021-11-20-09:43:30.8309756-05:00
758|758|2021-11-20-09:43:30.8309897-05:00
983|983|2021-11-20-09:43:30.8310030-05:00
983|983|2021-11-20-09:43:30.8310163-05:00
225|225|2021-11-20-09:43:30.8310470-05:00
983|983|2021-11-20-09:43:30.8310624-05:00
92|92|2021-11-20-09:43:30.8310765-05:00
983|983|2021-11-20-09:43:30.8310906-05:00
639|639|2021-11-20-09:43:30.8311221-05:00
985|985|2021-11-20-09:43:30.8311365-05:00
296|296|2021-11-20-09:43:30.8311499-05:00
987|987|2021-11-20-09:43:30.8311813-05:00
987|987|2021-11-20-09:43:30.8311960-05:00
988|988|2021-11-20-09:43:30.8312093-05:00
989|989|2021-11-20-09:43:30.8312227-05:00
989|989|2021-11-20-09:43:30.8312533-05:00
989|989|2021-11-20-09:43:30.8312668-05:00
989|989|2021-11-20-09:43:30.8312803-05:00
968|968|2021-11-20-09:43:30.8312932-05:00
989|989|2021-11-20-09:43:30.8313062-05:00
989|989|2021-11-20-09:43:30.8313191-05:00
612|612|2021-11-20-09:43:30.8313415-05:00
991|991|2021-11-20-09:43:30.8313555-05:00
995|995|2021-11-20-09:43:30.8313690-05:00
787|787|2021-11-20-09:43:30.8313818-05:00
995|995|2021-11-20-09:43:30.8313945-05:00
998|998|2021-11-20-09:43:30.8314076-05:00
48|48|2021-11-20-09:43:30.8314199-05:00
522|522|2021-11-20-09:43:30.8314327-05:00
999|999|2021-11-20-09:43:30.8314456-05:00
999|999|2021-11-20-09:43:30.8314583-05:00
999|999|2021-11-20-09:43:30.8314709-05:00
999|999|2021-11-20-09:43:30.8314837-05:00
896|896|2021-11-20-09:43:30.8314963-05:00
999|999|2021-11-20-09:43:30.8315085-05:00
340|340|2021-11-20-09:43:30.8315215-05:00
197|197|2021-11-20-09:43:30.8315350-05:00
289|289|2021-11-20-09:43:30.8315483-05:00
999|999|2021-11-20-09:43:30.8315612-05:00
999|999|2021-11-20-09:43:30.8315736-05:00
999|999|2021-11-20-09:43:30.8315859-05:00
433|433|2021-11-20-09:43:30.8315982-05:00
999|999|2021-11-20-09:43:30.8316107-05:00
1000|1000|2021-11-20-09:43:30.8316237-05:00
1000|1000|2021-11-20-09:43:30.8316367-05:00
1000|1000|2021-11-20-09:43:30.8316496-05:00
1001|1001|2021-11-20-09:43:30.8316619-05:00
958|958|2021-11-20-09:43:30.8316742-05:00
1001|1001|2021-11-20-09:43:30.8316868-05:00
130|130|2021-11-20-09:43:30.8316989-05:00
512|512|2021-11-20-09:43:30.8317109-05:00
493|493|2021-11-20-09:43:30.8317232-05:00
1001|1001|2021-11-20-09:43:30.8317360-05:00
1005|1005|2021-11-20-09:43:30.8317483-05:00
928|928|2021-11-20-09:43:30.8317608-05:00
470|470|2021-11-20-09:43:30.8317802-05:00
122|122|2021-11-20-09:43:30.8317941-05:00
1001|1001|2021-11-20-09:43:30.8318059-05:00
44|44|2021-11-20-09:43:30.8318210-05:00
297|297|2021-11-20-09:43:30.8318353-05:00
67|67|2021-11-20-09:43:30.8318481-05:00
1001|1001|2021-11-20-09:43:30.8318615-05:00
551|551|2021-11-20-09:43:30.8318738-05:00
1001|1001|2021-11-20-09:43:30.8318865-05:00
41|41|2021-11-20-09:43:30.8318988-05:00
1001|1001|2021-11-20-09:43:30.8319114-05:00
1001|1001|2021-11-20-09:43:30.8319241-05:00
1001|1001|2021-11-20-09:43:30.8319363-05:00
1001|1001|2021-11-20-09:43:30.8319484-05:00
886|886|2021-11-20-09:43:30.8319605-05:00
721|721|2021-11-20-09:43:30.8319727-05:00
1001|1001|2021-11-20-09:43:30.8319856-05:00
1001|1001|2021-11-20-09:43:30.8319978-05:00
949|949|2021-11-20-09:43:30.8320100-05:00
40|40|2021-11-20-09:43:30.8320221-05:00
1001|1001|2021-11-20-09:43:30.8320348-05:00
829|829|2021-11-20-09:43:30.8320476-05:00
1001|1001|2021-11-20-09:43:30.8320600-05:00
1001|1001|2021-11-20-09:43:30.8320717-05:00
591|591|2021-11-20-09:43:30.8320840-05:00
134|134|2021-11-20-09:43:30.8320954-05:00
339|339|2021-11-20-09:43:30.8321076-05:00
1001|1001|2021-11-20-09:43:30.8321195-05:00
480|480|2021-11-20-09:43:30.8321318-05:00
1001|1001|2021-11-20-09:43:30.8321473-05:00
802|802|2021-11-20-09:43:30.8321602-05:00
786|786|2021-11-20-09:43:30.8321719-05:00
890|890|2021-11-20-09:43:30.8321838-05:00
999|999|2021-11-20-09:43:30.8322003-05:00
187|187|2021-11-20-09:43:30.8322124-05:00
321|321|2021-11-20-09:43:30.8322249-05:00
594|594|2021-11-20-09:43:30.8322370-05:00
136|136|2021-11-20-09:43:30.8322485-05:00
1000|1000|2021-11-20-09:43:30.8322607-05:00
358|358|2021-11-20-09:43:30.8322768-05:00
1001|1001|2021-11-20-09:43:30.8323103-05:00
702|702|2021-11-20-09:43:30.8323247-05:00
1001|1001|2021-11-20-09:43:30.8323566-05:00
556|556|2021-11-20-09:43:30.8323794-05:00
744|744|2021-11-20-09:43:30.8323928-05:00
180|180|2021-11-20-09:43:30.8324153-05:00
447|447|2021-11-20-09:43:30.8324287-05:00
184|184|2021-11-20-09:43:30.8324417-05:00
999|999|2021-11-20-09:43:30.8324636-05:00
999|999|2021-11-20-09:43:30.8324863-05:00
765|765|2021-11-20-09:43:30.8324998-05:00
551|551|2021-11-20-09:43:30.8325212-05:00
999|999|2021-11-20-09:43:30.8325350-05:00
13|13|2021-11-20-09:43:30.8325481-05:00
999|999|2021-11-20-09:43:30.8325693-05:00
999|999|2021-11-20-09:43:30.8325822-05:00
999|999|2021-11-20-09:43:30.8325947-05:00
1000|1000|2021-11-20-09:43:30.8326065-05:00
50|50|2021-11-20-09:43:30.8326183-05:00
715|715|2021-11-20-09:43:30.8326303-05:00
616|616|2021-11-20-09:43:30.8326423-05:00
648|648|2021-11-20-09:43:30.8326543-05:00
999|999|2021-11-20-09:43:30.8326658-05:00
893|893|2021-11-20-09:43:30.8326774-05:00
871|871|2021-11-20-09:43:30.8326893-05:00
442|442|2021-11-20-09:43:30.8327011-05:00
999|999|2021-11-20-09:43:30.8327131-05:00
1000|1000|2021-11-20-09:43:30.8327314-05:00
1000|1000|2021-11-20-09:43:30.8327446-05:00
1000|1000|2021-11-20-09:43:30.8327568-05:00
102|102|2021-11-20-09:43:30.8327690-05:00
58|58|2021-11-20-09:43:30.8327814-05:00
67|67|2021-11-20-09:43:30.8327927-05:00
1000|1000|2021-11-20-09:43:30.8328138-05:00
1000|1000|2021-11-20-09:43:30.8328309-05:00
255|255|2021-11-20-09:43:30.8328433-05:00
1000|1000|2021-11-20-09:43:30.8328553-05:00
1000|1000|2021-11-20-09:43:30.8328689-05:00
1001|1001|2021-11-20-09:43:30.8328817-05:00
989|989|2021-11-20-09:43:30.8328932-05:00
1001|1001|2021-11-20-09:43:30.8329050-05:00
413|413|2021-11-20-09:43:30.8329173-05:00
1001|1001|2021-11-20-09:43:30.8329292-05:00
1001|1001|2021-11-20-09:43:30.8329410-05:00
573|573|2021-11-20-09:43:30.8329532-05:00
488|488|2021-11-20-09:43:30.8329653-05:00
122|122|2021-11-20-09:43:30.8329774-05:00
675|675|2021-11-20-09:43:30.8329895-05:00
1000|1000|2021-11-20-09:43:30.8330019-05:00
933|933|2021-11-20-09:43:30.8330143-05:00
326|326|2021-11-20-09:43:30.8330266-05:00
1000|1000|2021-11-20-09:43:30.8330388-05:00
1000|1000|2021-11-20-09:43:30.8330505-05:00
1001|1001|2021-11-20-09:43:30.8330620-05:00
1001|1001|2021-11-20-09:43:30.8330728-05:00
1001|1001|2021-11-20-09:43:30.8330850-05:00
1001|1001|2021-11-20-09:43:30.8330967-05:00
1001|1001|2021-11-20-09:43:30.8331083-05:00
860|860|2021-11-20-09:43:30.8331191-05:00
1001|1001|2021-11-20-09:43:30.8331301-05:00
1005|1005|2021-11-20-09:43:30.8331415-05:00
264|264|2021-11-20-09:43:30.8331589-05:00
1008|1008|2021-11-20-09:43:30.8331711-05:00
1008|1008|2021-11-20-09:43:30.8331828-05:00
179|179|2021-11-20-09:43:30.8331943-05:00
1008|1008|2021-11-20-09:43:30.8332058-05:00
618|618|2021-11-20-09:43:30.8332174-05:00
1008|1008|2021-11-20-09:43:30.8332296-05:00
1013|1013|2021-11-20-09:43:30.8332411-05:00
193|193|2021-11-20-09:43:30.8332524-05:00
1013|1013|2021-11-20-09:43:30.8332640-05:00
1013|1013|2021-11-20-09:43:30.8332747-05:00
448|448|2021-11-20-09:43:30.8332858-05:00
1008|1008|2021-11-20-09:43:30.8332971-05:00
755|755|2021-11-20-09:43:30.8333084-05:00
484|484|2021-11-20-09:43:30.8333200-05:00
479|479|2021-11-20-09:43:30.8333313-05:00
670|670|2021-11-20-09:43:30.8333423-05:00
1008|1008|2021-11-20-09:43:30.8333541-05:00
1013|1013|2021-11-20-09:43:30.8333653-05:00
1015|1015|2021-11-20-09:43:30.8333767-05:00
777|777|2021-11-20-09:43:30.8333877-05:00
1020|1020|2021-11-20-09:43:30.8333989-05:00
1020|1020|2021-11-20-09:43:30.8334103-05:00
1020|1020|2021-11-20-09:43:30.8334223-05:00
1021|1021|2021-11-20-09:43:30.8334340-05:00
95|95|2021-11-20-09:43:30.8334451-05:00
760|760|2021-11-20-09:43:30.8334564-05:00
1021|1021|2021-11-20-09:43:30.8334677-05:00
1021|1021|2021-11-20-09:43:30.8334788-05:00
1023|1023|2021-11-20-09:43:30.8334899-05:00
1023|1023|2021-11-20-09:43:30.8335019-05:00
63|63|2021-11-20-09:43:30.8335128-05:00
1021|1021|2021-11-20-09:43:30.8335239-05:00
1023|1023|2021-11-20-09:43:30.8335392-05:00
49|49|2021-11-20-09:43:30.8335504-05:00
1021|1021|2021-11-20-09:43:30.8335615-05:00
729|729|2021-11-20-09:43:30.8335728-05:00
1021|1021|2021-11-20-09:43:30.8335831-05:00
784|784|2021-11-20-09:43:30.8335934-05:00
445|445|2021-11-20-09:43:30.8336044-05:00
711|711|2021-11-20-09:43:30.8336152-05:00
1020|1020|2021-11-20-09:43:30.8336256-05:00
1020|1020|2021-11-20-09:43:30.8336356-05:00
357|357|2021-11-20-09:43:30.8336459-05:00
1021|1021|2021-11-20-09:43:30.8336566-05:00
87|87|2021-11-20-09:43:30.8336667-05:00
199|199|2021-11-20-09:43:30.8336765-05:00
166|166|2021-11-20-09:43:30.8336862-05:00
1015|1015|2021-11-20-09:43:30.8337167-05:00
900|900|2021-11-20-09:43:30.8337330-05:00
851|851|2021-11-20-09:43:30.8337455-05:00
1015|1015|2021-11-20-09:43:30.8337567-05:00
1020|1020|2021-11-20-09:43:30.8337672-05:00
163|163|2021-11-20-09:43:30.8337776-05:00
123|123|2021-11-20-09:43:30.8337880-05:00
696|696|2021-11-20-09:43:30.8337975-05:00
724|724|2021-11-20-09:43:30.8338079-05:00
22|22|2021-11-20-09:43:30.8338214-05:00
1008|1008|2021-11-20-09:43:30.8338333-05:00
1013|1013|2021-11-20-09:43:30.8338441-05:00
1015|1015|2021-11-20-09:43:30.8338549-05:00
905|905|2021-11-20-09:43:30.8338659-05:00
1015|1015|2021-11-20-09:43:30.8338762-05:00
624|624|2021-11-20-09:43:30.8338864-05:00
1020|1020|2021-11-20-09:43:30.8338967-05:00
1021|1021|2021-11-20-09:43:30.8339070-05:00
1021|1021|2021-11-20-09:43:30.8339173-05:00
1021|1021|2021-11-20-09:43:30.8339274-05:00
432|432|2021-11-20-09:43:30.8339374-05:00
1023|1023|2021-11-20-09:43:30.8339482-05:00
1025|1025|2021-11-20-09:43:30.8339583-05:00
923|923|2021-11-20-09:43:30.8339686-05:00
1025|1025|2021-11-20-09:43:30.8339788-05:00
1025|1025|2021-11-20-09:43:30.8339890-05:00
972|972|2021-11-20-09:43:30.8339990-05:00
623|623|2021-11-20-09:43:30.8340094-05:00
1025|1025|2021-11-20-09:43:30.8340189-05:00
1025|1025|2021-11-20-09:43:30.8340290-05:00
315|315|2021-11-20-09:43:30.8340389-05:00
1025|1025|2021-11-20-09:43:30.8340489-05:00
650|650|2021-11-20-09:43:30.8340585-05:00
1025|1025|2021-11-20-09:43:30.8340682-05:00
1025|1025|2021-11-20-09:43:30.8340866-05:00
1025|1025|2021-11-20-09:43:30.8340976-05:00
1025|1025|2021-11-20-09:43:30.8341087-05:00
1025|1025|2021-11-20-09:43:30.8341188-05:00
1027|1027|2021-11-20-09:43:30.8341285-05:00
161|161|2021-11-20-09:43:30.8341389-05:00
1029|1029|2021-11-20-09:43:30.8341487-05:00
117|117|2021-11-20-09:43:30.8341590-05:00
1027|1027|2021-11-20-09:43:30.8341690-05:00
764|764|2021-11-20-09:43:30.8341788-05:00
939|939|2021-11-20-09:43:30.8341884-05:00
1025|1025|2021-11-20-09:43:30.8341981-05:00
1025|1025|2021-11-20-09:43:30.8342081-05:00
1027|1027|2021-11-20-09:43:30.8342192-05:00
1029|1029|2021-11-20-09:43:30.8342296-05:00
1029|1029|2021-11-20-09:43:30.8342398-05:00
1029|1029|2021-11-20-09:43:30.8342499-05:00
1029|1029|2021-11-20-09:43:30.8342594-05:00
1029|1029|2021-11-20-09:43:30.8342695-05:00
315|315|2021-11-20-09:43:30.8342798-05:00
1029|1029|2021-11-20-09:43:30.8342898-05:00
289|289|2021-11-20-09:43:30.8343001-05:00
1029|1029|2021-11-20-09:43:30.8343102-05:00
373|373|2021-11-20-09:43:30.8343203-05:00
1029|1029|2021-11-20-09:43:30.8343305-05:00
1029|1029|2021-11-20-09:43:30.8343404-05:00
1029|1029|2021-11-20-09:43:30.8343514-05:00
1029|1029|2021-11-20-09:43:30.8343611-05:00
1029|1029|2021-11-20-09:43:30.8343707-05:00
1029|1029|2021-11-20-09:43:30.8343808-05:00
1030|1030|2021-11-20-09:43:30.8343908-05:00
1030|1030|2021-11-20-09:43:30.8343997-05:00
584|584|2021-11-20-09:43:30.8344085-05:00
1032|1032|2021-11-20-09:43:30.8344234-05:00
826|826|2021-11-20-09:43:30.8344335-05:00
1034|1034|2021-11-20-09:43:30.8344429-05:00
845|845|2021-11-20-09:43:30.8344541-05:00
1034|1034|2021-11-20-09:43:30.8344642-05:00
587|587|2021-11-20-09:43:30.8344740-05:00
1007|1007|2021-11-20-09:43:30.8344831-05:00
1035|1035|2021-11-20-09:43:30.8344923-05:00
1035|1035|2021-11-20-09:43:30.8345019-05:00
691|691|2021-11-20-09:43:30.8345118-05:00
1035|1035|2021-11-20-09:43:30.8345210-05:00
740|740|2021-11-20-09:43:30.8345309-05:00
595|595|2021-11-20-09:43:30.8345401-05:00
30|30|2021-11-20-09:43:30.8345496-05:00
1034|1034|2021-11-20-09:43:30.8345593-05:00
1035|1035|2021-11-20-09:43:30.8345687-05:00
1035|1035|2021-11-20-09:43:30.8345775-05:00
1035|1035|2021-11-20-09:43:30.8345860-05:00
1035|1035|2021-11-20-09:43:30.8345942-05:00
1036|1036|2021-11-20-09:43:30.8346026-05:00
644|644|2021-11-20-09:43:30.8346113-05:00
901|901|2021-11-20-09:43:30.8346202-05:00
235|235|2021-11-20-09:43:30.8346287-05:00
344|344|2021-11-20-09:43:30.8346378-05:00
651|651|2021-11-20-09:43:30.8346469-05:00
364|364|2021-11-20-09:43:30.8346564-05:00
1008|1008|2021-11-20-09:43:30.8346657-05:00
1034|1034|2021-11-20-09:43:30.8346747-05:00
677|677|2021-11-20-09:43:30.8346840-05:00
1032|1032|2021-11-20-09:43:30.8346923-05:00
1034|1034|2021-11-20-09:43:30.8347008-05:00
1034|1034|2021-11-20-09:43:30.8347101-05:00
432|432|2021-11-20-09:43:30.8347188-05:00
1034|1034|2021-11-20-09:43:30.8347323-05:00
486|486|2021-11-20-09:43:30.8347421-05:00
1032|1032|2021-11-20-09:43:30.8347514-05:00
1032|1032|2021-11-20-09:43:30.8347607-05:00
1021|1021|2021-11-20-09:43:30.8347695-05:00
606|606|2021-11-20-09:43:30.8347786-05:00
136|136|2021-11-20-09:43:30.8347880-05:00
1029|1029|2021-11-20-09:43:30.8347969-05:00
1029|1029|2021-11-20-09:43:30.8348055-05:00
994|994|2021-11-20-09:43:30.8348171-05:00
1029|1029|2021-11-20-09:43:30.8348270-05:00
166|166|2021-11-20-09:43:30.8348352-05:00
280|280|2021-11-20-09:43:30.8348439-05:00
299|299|2021-11-20-09:43:30.8348525-05:00
1027|1027|2021-11-20-09:43:30.8348611-05:00
109|109|2021-11-20-09:43:30.8348697-05:00
1025|1025|2021-11-20-09:43:30.8348782-05:00
324|324|2021-11-20-09:43:30.8348896-05:00
938|938|2021-11-20-09:43:30.8348992-05:00
1025|1025|2021-11-20-09:43:30.8349083-05:00
1025|1025|2021-11-20-09:43:30.8349173-05:00
1025|1025|2021-11-20-09:43:30.8349259-05:00
1025|1025|2021-11-20-09:43:30.8349338-05:00
321|321|2021-11-20-09:43:30.8349428-05:00
1025|1025|2021-11-20-09:43:30.8349515-05:00
292|292|2021-11-20-09:43:30.8349604-05:00
1025|1025|2021-11-20-09:43:30.8349697-05:00
415|415|2021-11-20-09:43:30.8349786-05:00
849|849|2021-11-20-09:43:30.8349872-05:00
1027|1027|2021-11-20-09:43:30.8349963-05:00
1027|1027|2021-11-20-09:43:30.8350053-05:00
1027|1027|2021-11-20-09:43:30.8350139-05:00
1027|1027|2021-11-20-09:43:30.8350227-05:00
1029|1029|2021-11-20-09:43:30.8350309-05:00
4|4|2021-11-20-09:43:30.8350462-05:00
1029|1029|2021-11-20-09:43:30.8350561-05:00
1029|1029|2021-11-20-09:43:30.8350648-05:00
1029|1029|2021-11-20-09:43:30.8350735-05:00
701|701|2021-11-20-09:43:30.8350817-05:00
1029|1029|2021-11-20-09:43:30.8350901-05:00
696|696|2021-11-20-09:43:30.8350988-05:00
1029|1029|2021-11-20-09:43:30.8351076-05:00
109|109|2021-11-20-09:43:30.8351162-05:00
1029|1029|2021-11-20-09:43:30.8351251-05:00
1029|1029|2021-11-20-09:43:30.8351337-05:00
481|481|2021-11-20-09:43:30.8351423-05:00
717|717|2021-11-20-09:43:30.8351504-05:00
169|169|2021-11-20-09:43:30.8351583-05:00
940|940|2021-11-20-09:43:30.8351665-05:00
1029|1029|2021-11-20-09:43:30.8351742-05:00
1029|1029|2021-11-20-09:43:30.8351821-05:00
868|868|2021-11-20-09:43:30.8351908-05:00
1029|1029|2021-11-20-09:43:30.8351995-05:00
1029|1029|2021-11-20-09:43:30.8352079-05:00
1029|1029|2021-11-20-09:43:30.8352165-05:00
646|646|2021-11-20-09:43:30.8352246-05:00
117|117|2021-11-20-09:43:30.8352331-05:00
1027|1027|2021-11-20-09:43:30.8352416-05:00
1027|1027|2021-11-20-09:43:30.8352499-05:00
511|511|2021-11-20-09:43:30.8352587-05:00
315|315|2021-11-20-09:43:30.8352675-05:00
74|74|2021-11-20-09:43:30.8352756-05:00
83|83|2021-11-20-09:43:30.8352839-05:00
691|691|2021-11-20-09:43:30.8352919-05:00
708|708|2021-11-20-09:43:30.8353002-05:00
605|605|2021-11-20-09:43:30.8353082-05:00
388|388|2021-11-20-09:43:30.8353163-05:00
616|616|2021-11-20-09:43:30.8353293-05:00
561|561|2021-11-20-09:43:30.8353388-05:00
1021|1021|2021-11-20-09:43:30.8353477-05:00
444|444|2021-11-20-09:43:30.8353562-05:00
1021|1021|2021-11-20-09:43:30.8353646-05:00
332|332|2021-11-20-09:43:30.8353729-05:00
1021|1021|2021-11-20-09:43:30.8353810-05:00
971|971|2021-11-20-09:43:30.8353891-05:00
1008|1008|2021-11-20-09:43:30.8353973-05:00
767|767|2021-11-20-09:43:30.8354053-05:00
1021|1021|2021-11-20-09:43:30.8354133-05:00
351|351|2021-11-20-09:43:30.8354211-05:00
508|508|2021-11-20-09:43:30.8354290-05:00
194|194|2021-11-20-09:43:30.8354364-05:00
1021|1021|2021-11-20-09:43:30.8354444-05:00
266|266|2021-11-20-09:43:30.8354611-05:00
129|129|2021-11-20-09:43:30.8354701-05:00
610|610|2021-11-20-09:43:30.8354781-05:00
1021|1021|2021-11-20-09:43:30.8354858-05:00
1021|1021|2021-11-20-09:43:30.8354934-05:00
1021|1021|2021-11-20-09:43:30.8355013-05:00
35|35|2021-11-20-09:43:30.8355093-05:00
694|694|2021-11-20-09:43:30.8355167-05:00
763|763|2021-11-20-09:43:30.8355244-05:00
1021|1021|2021-11-20-09:43:30.8355322-05:00
321|321|2021-11-20-09:43:30.8355398-05:00
657|657|2021-11-20-09:43:30.8355474-05:00
1021|1021|2021-11-20-09:43:30.8355554-05:00
1021|1021|2021-11-20-09:43:30.8355635-05:00
340|340|2021-11-20-09:43:30.8355715-05:00
1021|1021|2021-11-20-09:43:30.8355796-05:00
1021|1021|2021-11-20-09:43:30.8355875-05:00
1021|1021|2021-11-20-09:43:30.8355956-05:00
1021|1021|2021-11-20-09:43:30.8356034-05:00
1023|1023|2021-11-20-09:43:30.8356118-05:00
1025|1025|2021-11-20-09:43:30.8356198-05:00
1025|1025|2021-11-20-09:43:30.8356278-05:00
1026|1026|2021-11-20-09:43:30.8356358-05:00
1027|1027|2021-11-20-09:43:30.8356436-05:00
1029|1029|2021-11-20-09:43:30.8356515-05:00
1029|1029|2021-11-20-09:43:30.8356594-05:00
1029|1029|2021-11-20-09:43:30.8356674-05:00
1030|1030|2021-11-20-09:43:30.8356753-05:00
1031|1031|2021-11-20-09:43:30.8356829-05:00
1032|1032|2021-11-20-09:43:30.8356906-05:00
1034|1034|2021-11-20-09:43:30.8356982-05:00
1035|1035|2021-11-20-09:43:30.8357057-05:00
1035|1035|2021-11-20-09:43:30.8357130-05:00
1036|1036|2021-11-20-09:43:30.8357254-05:00
1038|1038|2021-11-20-09:43:30.8357338-05:00
1039|1039|2021-11-20-09:43:30.8357414-05:00
1040|1040|2021-11-20-09:43:30.8357487-05:00
1041|1041|2021-11-20-09:43:30.8357565-05:00
1042|1042|2021-11-20-09:43:30.8357640-05:00
1045|1045|2021-11-20-09:43:30.8357717-05:00
1045|1045|2021-11-20-09:43:30.8357791-05:00
1046|1046|2021-11-20-09:43:30.8357874-05:00
1046|1046|2021-11-20-09:43:30.8357954-05:00
1047|1047|2021-11-20-09:43:30.8358032-05:00
1050|1050|2021-11-20-09:43:30.8358113-05:00
1051|1051|2021-11-20-09:43:30.8358235-05:00
1052|1052|2021-11-20-09:43:30.8358321-05:00
1054|1054|2021-11-20-09:43:30.8358401-05:00
1055|1055|2021-11-20-09:43:30.8358477-05:00
1055|1055|2021-11-20-09:43:30.8358557-05:00
1055|1055|2021-11-20-09:43:30.8358638-05:00
1055|1055|2021-11-20-09:43:30.8358710-05:00
1057|1057|2021-11-20-09:43:30.8358783-05:00
1057|1057|2021-11-20-09:43:30.8358856-05:00
1057|1057|2021-11-20-09:43:30.8358926-05:00
1057|1057|2021-11-20-09:43:30.8358996-05:00
1058|1058|2021-11-20-09:43:30.8359064-05:00
1058|1058|2021-11-20-09:43:30.8359141-05:00
1058|1058|2021-11-20-09:43:30.8359219-05:00
1058|1058|2021-11-20-09:43:30.8359298-05:00
1060|1060|2021-11-20-09:43:30.8359374-05:00
1061|1061|2021-11-20-09:43:30.8359450-05:00
1061|1061|2021-11-20-09:43:30.8359526-05:00
1061|1061|2021-11-20-09:43:30.8359598-05:00
1062|1062|2021-11-20-09:43:30.8359668-05:00
1062|1062|2021-11-20-09:43:30.8359743-05:00
1062|1062|2021-11-20-09:43:30.8359874-05:00
1062|1062|2021-11-20-09:43:30.8359955-05:00
1062|1062|2021-11-20-09:43:30.8360029-05:00
1063|1063|2021-11-20-09:43:30.8360104-05:00
1063|1063|2021-11-20-09:43:30.8360177-05:00
1063|1063|2021-11-20-09:43:30.8360254-05:00
1064|1064|2021-11-20-09:43:30.8360331-05:00
1065|1065|2021-11-20-09:43:30.8360407-05:00
1066|1066|2021-11-20-09:43:30.8360481-05:00
1066|1066|2021-11-20-09:43:30.8360557-05:00
1068|1068|2021-11-20-09:43:30.8360628-05:00
1070|1070|2021-11-20-09:43:30.8360716-05:00
1070|1070|2021-11-20-09:43:30.8360797-05:00
1072|1072|2021-11-20-09:43:30.8360870-05:00
1072|1072|2021-11-20-09:43:30.8360938-05:00
1075|1075|2021-11-20-09:43:30.8361008-05:00
1075|1075|2021-11-20-09:43:30.8361084-05:00
1076|1076|2021-11-20-09:43:30.8361157-05:00
1076|1076|2021-11-20-09:43:30.8361228-05:00
1077|1077|2021-11-20-09:43:30.8361306-05:00
1077|1077|2021-11-20-09:43:30.8361377-05:00
1078|1078|2021-11-20-09:43:30.8361454-05:00
1079|1079|2021-11-20-09:43:30.8361526-05:00
1079|1079|2021-11-20-09:43:30.8361598-05:00
1080|1080|2021-11-20-09:43:30.8361671-05:00
1082|1082|2021-11-20-09:43:30.8361746-05:00
1083|1083|2021-11-20-09:43:30.8361817-05:00
1083|1083|2021-11-20-09:43:30.8361887-05:00
1085|1085|2021-11-20-09:43:30.8361957-05:00
1085|1085|2021-11-20-09:43:30.8362032-05:00
1088|1088|2021-11-20-09:43:30.8362102-05:00
1088|1088|2021-11-20-09:43:30.8362175-05:00
1089|1089|2021-11-20-09:43:30.8362248-05:00
1090|1090|2021-11-20-09:43:30.8362369-05:00
1090|1090|2021-11-20-09:43:30.8362455-05:00
1091|1091|2021-11-20-09:43:30.8362528-05:00
1093|1093|2021-11-20-09:43:30.8362602-05:00
1094|1094|2021-11-20-09:43:30.8362673-05:00
1096|1096|2021-11-20-09:43:30.8362745-05:00
1096|1096|2021-11-20-09:43:30.8362813-05:00
1097|1097|2021-11-20-09:43:30.8362882-05:00
1098|1098|2021-11-20-09:43:30.8362959-05:00
1099|1099|2021-11-20-09:43:30.8363030-05:00
1099|1099|2021-11-20-09:43:30.8363101-05:00
1100|1100|2021-11-20-09:43:30.8363171-05:00
1101|1101|2021-11-20-09:43:30.8363237-05:00
1104|1104|2021-11-20-09:43:30.8363396-05:00
